julian_date,x,y,z,vx,vy,vz
2451546,-1.4779455151534514e+09,-4.1861454905015321e+09,-8.6106806404964268e+08,4.5391509774882521e+05,-1.6965161495032566e+05,-1.8970536300102479e+05
2451547,-1.4774915921302843e+09,-4.1863151196635842e+09,-8.6125776479425824e+08,4.5393094769614027e+05,-1.6960670907241589e+05,-1.8969612593671243e+05
2451548,-1.4770376532598376e+09,-4.1864847039195137e+09,-8.6144745630092943e+08,4.5394679230787582e+05,-1.6956180270527492e+05,-1.8968688711213385e+05
2451549,-1.4765836985474472e+09,-4.1866542432688317e+09,-8.6163713856789589e+08,4.5396263158406026e+05,-1.6951689584977680e+05,-1.8967764652756669e+05
2451550,-1.4761297279984481e+09,-4.1868237377110505e+09,-8.6182681159339797e+08,4.5397846552472166e+05,-1.6947198850679540e+05,-1.8966840418328863e+05
2451551,-1.4756757416181762e+09,-4.1869931872456832e+09,-8.6201647537567604e+08,4.5399429412988841e+05,-1.6942708067720456e+05,-1.8965916007957730e+05
2451552,-1.4752217394119668e+09,-4.1871625918722434e+09,-8.6220612991297066e+08,4.5401011739958922e+05,-1.6938217236187810e+05,-1.8964991421671052e+05
2451553,-1.4747677213851554e+09,-4.1873319515902452e+09,-8.6239577520352316e+08,4.5402593533385277e+05,-1.6933726356168994e+05,-1.8964066659496597e+05
2451554,-1.4743136875430777e+09,-4.1875012663992052e+09,-8.6258541124557447e+08,4.5404174793270795e+05,-1.6929235427751375e+05,-1.8963141721462147e+05
2451555,-1.4738596378910685e+09,-4.1876705362986393e+09,-8.6277503803736627e+08,4.5405755519618368e+05,-1.6924744451022326e+05,-1.8962216607595491e+05
2451556,-1.4734055724344637e+09,-4.1878397612880650e+09,-8.6296465557714033e+08,4.5407335712430929e+05,-1.6920253426069222e+05,-1.8961291317924415e+05
2451557,-1.4729514911785984e+09,-4.1880089413670001e+09,-8.6315426386313879e+08,4.5408915371711430e+05,-1.6915762352979425e+05,-1.8960365852476706e+05
2451558,-1.4724973941288078e+09,-4.1881780765349646e+09,-8.6334386289360404e+08,4.5410494497462799e+05,-1.6911271231840306e+05,-1.8959440211280168e+05
2451559,-1.4720432812904274e+09,-4.1883471667914772e+09,-8.6353345266677868e+08,4.5412073089688021e+05,-1.6906780062739222e+05,-1.8958514394362591e+05
2451560,-1.4715891526687925e+09,-4.1885162121360598e+09,-8.6372303318090570e+08,4.5413651148390066e+05,-1.6902288845763533e+05,-1.8957588401751785e+05
2451561,-1.4711350082692382e+09,-4.1886852125682330e+09,-8.6391260443422818e+08,4.5415228673571954e+05,-1.6897797581000582e+05,-1.8956662233475555e+05
2451562,-1.4706808480970995e+09,-4.1888541680875206e+09,-8.6410216642498970e+08,4.5416805665236688e+05,-1.6893306268537731e+05,-1.8955735889561698e+05
2451563,-1.4702266721577117e+09,-4.1890230786934452e+09,-8.6429171915143406e+08,4.5418382123387296e+05,-1.6888814908462320e+05,-1.8954809370038033e+05
2451564,-1.4697724804564102e+09,-4.1891919443855314e+09,-8.6448126261180520e+08,4.5419958048026834e+05,-1.6884323500861699e+05,-1.8953882674932387e+05
2451565,-1.4693182729985297e+09,-4.1893607651633043e+09,-8.6467079680434752e+08,4.5421533439158363e+05,-1.6879832045823202e+05,-1.8952955804272566e+05
2451566,-1.4688640497894053e+09,-4.1895295410262899e+09,-8.6486032172730553e+08,4.5423108296784962e+05,-1.6875340543434166e+05,-1.8952028758086404e+05
2451567,-1.4684098108343723e+09,-4.1896982719740157e+09,-8.6504983737892425e+08,4.5424682620909740e+05,-1.6870848993781931e+05,-1.8951101536401722e+05
