julian_date,x,y,z,vx,vy,vz
2451546,9.5667639053437555e+08,9.2384625040208948e+08,3.4040816939063948e+08,-6.4168908356949873e+05,5.2646708799197478e+05,2.4504510917568015e+05
2451547,9.5603451792202842e+08,9.2437254002049792e+08,3.4065314912322301e+08,-6.4205610478383827e+05,5.2611211091768963e+05,2.4491433878533187e+05
2451548,9.5539227839752102e+08,9.2489847454813147e+08,3.4089799803380555e+08,-6.4242290785891854e+05,5.2575690646314435e+05,2.4478346518104186e+05
2451549,9.5474967217908585e+08,9.2542405375767279e+08,3.4114271601919496e+08,-6.4278949260809156e+05,5.2540147475411440e+05,2.4465248840638588e+05
2451550,9.5410669948514235e+08,9.2594927742193019e+08,3.4138730297624272e+08,-6.4315585884474253e+05,5.2504581591655314e+05,2.4452140850501179e+05
2451551,9.5346336053429615e+08,9.2647414531383836e+08,3.4163175880184400e+08,-6.4352200638228888e+05,5.2468993007659062e+05,2.4439022552063953e+05
2451552,9.5281965554533958e+08,9.2699865720645797e+08,3.4187608339293760e+08,-6.4388793503418053e+05,5.2433381736053480e+05,2.4425893949706110e+05
2451553,9.5217558473725176e+08,9.2752281287297618e+08,3.4212027664650631e+08,-6.4425364461390034e+05,5.2397747789487062e+05,2.4412755047814030e+05
2451554,9.5153114832919800e+08,9.2804661208670676e+08,3.4236433845957673e+08,-6.4461913493496343e+05,5.2362091180625942e+05,2.4399605850781288e+05
2451555,9.5088634654053020e+08,9.2857005462109005e+08,3.4260826872921950e+08,-6.4498440581091831e+05,5.2326411922153999e+05,2.4386446363008645e+05
2451556,9.5024117959078670e+08,9.2909314024969351e+08,3.4285206735254914e+08,-6.4534945705534518e+05,5.2290710026772739e+05,2.4373276588904022e+05
2451557,9.4959564769969225e+08,9.2961586874621153e+08,3.4309573422672451e+08,-6.4571428848185739e+05,5.2254985507201310e+05,2.4360096532882520e+05
2451558,9.4894975108715773e+08,9.3013823988446593e+08,3.4333926924894845e+08,-6.4607889990410116e+05,5.2219238376176520e+05,2.4346906199366410e+05
2451559,9.4830348997328091e+08,9.3066025343840611e+08,3.4358267231646830e+08,-6.4644329113575513e+05,5.2183468646452739e+05,2.4333705592785098e+05
2451560,9.4765686457834518e+08,9.3118190918210864e+08,3.4382594332657540e+08,-6.4680746199053060e+05,5.2147676330801990e+05,2.4320494717575159e+05
2451561,9.4700987512282085e+08,9.3170320688977826e+08,3.4406908217660582e+08,-6.4717141228217201e+05,5.2111861442013853e+05,2.4307273578180300e+05
2451562,9.4636252182736397e+08,9.3222414633574784e+08,3.4431208876393992e+08,-6.4753514182445593e+05,5.2076023992895463e+05,2.4294042179051376e+05
2451563,9.4571480491281712e+08,9.3274472729447782e+08,3.4455496298600262e+08,-6.4789865043119225e+05,5.2040163996271533e+05,2.4280800524646361e+05
2451564,9.4506672460020888e+08,9.3326494954055762e+08,3.4479770474026346e+08,-6.4826193791622354e+05,5.2004281464984291e+05,2.4267548619430378e+05
2451565,9.4441828111075389e+08,9.3378481284870481e+08,3.4504031392423677e+08,-6.4862500409342453e+05,5.1968376411893516e+05,2.4254286467875642e+05
