julian_date,x,y,z,vx,vy,vz
2451546,-1.0669015717679127e+06,-3.9704663361936953e+05,-1.3851866742582389e+05,8.0586064333689319e+02,-1.0098881767489843e+03,-4.5325720841456859e+02
2451547,-1.0660950848013738e+06,-3.9805596246686624e+05,-1.3897169936568759e+05,8.0711295107547096e+02,-1.0087701761649894e+03,-4.5280700259045261e+02
2451548,-1.0652873465129253e+06,-3.9906417528556165e+05,-1.3942428209399903e+05,8.0836331745772463e+02,-1.0076561170265028e+03,-4.5235878569854327e+02
2451549,-1.0644783587523478e+06,-4.0007127600981243e+05,-1.3987641760058998e+05,8.0961192630498567e+02,-1.0065459844102426e+03,-4.5191255926329421e+02
2451550,-1.0636681231835950e+06,-4.0107726855673298e+05,-1.4032810787594921e+05,8.1085896544557261e+02,-1.0054397586724286e+03,-4.5146832303061331e+02
2451551,-1.0628566412808006e+06,-4.0208215682122455e+05,-1.4077935490931102e+05,8.1210462668565458e+02,-1.0043374149449891e+03,-4.5102607469992472e+02
2451552,-1.0620439143243176e+06,-4.0308594467049150e+05,-1.4123016068647022e+05,8.1334910577423409e+02,-1.0032389226134367e+03,-4.5058580964549924e+02
2451553,-1.0612299433967955e+06,-4.0408863593802345e+05,-1.4168052718731188e+05,8.1459260236069565e+02,-1.0021442447687264e+03,-4.5014752062278052e+02
2451554,-1.0604147293793072e+06,-4.0509023441701027e+05,-1.4213045638303581e+05,8.1583531993946963e+02,-1.0010533376190946e+03,-4.4971119745167044e+02
2451555,-1.0595982729475370e+06,-4.0609074385315273e+05,-1.4257995023305572e+05,8.1707746577948149e+02,-9.9996614986959401e+02,-4.4927682668056701e+02
2451556,-1.0587805745680516e+06,-4.0709016793681856e+05,-1.4302901068154184e+05,8.1831925082804685e+02,-9.9888262202978069e+02,-4.4884439120912134e+02
2451557,-1.0579616344946837e+06,-4.0808851029448106e+05,-1.4347763965357156e+05,8.1956088958084968e+02,-9.9780268567137819e+02,-4.4841386988031468e+02
2451558,-1.0571414527650678e+06,-4.0908577447937772e+05,-1.4392583905084940e+05,8.2080259990493391e+02,-9.9672626260701372e+02,-4.4798523702516019e+02
2451559,-1.0563200291973825e+06,-4.1008196396130422e+05,-1.4437361074694514e+05,8.2204460279748321e+02,-9.9565326398148682e+02,-4.4755846195366445e+02
