julian_date,x,y,z,vx,vy,vz
2451546,2.5143653343680038e+09,-3.4379215173409953e+09,-1.4697593392519429e+09,3.8663124342347466e+05,2.4861914279179377e+05,9.2135686367892849e+04
2451547,2.5147519519786353e+09,-3.4376728795562725e+09,-1.4696671955960383e+09,3.8660397712802020e+05,2.4865642622061638e+05,9.2151625281283588e+04
2451548,2.5151385423208365e+09,-3.4374242044894204e+09,-1.4695750360016992e+09,3.8657670656198816e+05,2.4869370705067887e+05,9.2167563237417882e+04
2451549,2.5155251053903360e+09,-3.4371754921430378e+09,-1.4694828604698827e+09,3.8654943172564427e+05,2.4873098528158490e+05,9.2183500236126783e+04
2451550,2.5159116411828642e+09,-3.4369267425197239e+09,-1.4693906690015461e+09,3.8652215261925489e+05,2.4876826091293822e+05,9.2199436277241373e+04
2451551,2.5162981496941514e+09,-3.4366779556220784e+09,-1.4692984615976474e+09,3.8649486924308602e+05,2.4880553394434252e+05,9.2215371360592690e+04
2451552,2.5166846309199271e+09,-3.4364291314527020e+09,-1.4692062382591443e+09,3.8646758159740421e+05,2.4884280437540173e+05,9.2231305486011828e+04
2451553,2.5170710848559232e+09,-3.4361802700141945e+09,-1.4691139989869947e+09,3.8644028968247556e+05,2.4888007220571977e+05,9.2247238653329754e+04
2451554,2.5174575114978690e+09,-3.4359313713091574e+09,-1.4690217437821572e+09,3.8641299349856656e+05,2.4891733743490055e+05,9.2263170862377621e+04
2451555,2.5178439108414974e+09,-3.4356824353401918e+09,-1.4689294726455896e+09,3.8638569304594403e+05,2.4895460006254815e+05,9.2279102112986482e+04
2451556,2.5182302828825383e+09,-3.4354334621098995e+09,-1.4688371855782506e+09,3.8635838832487451e+05,2.4899186008826669e+05,9.2295032404987345e+04
2451557,2.5186166276167240e+09,-3.4351844516208830e+09,-1.4687448825810993e+09,3.8633107933562470e+05,2.4902911751166033e+05,9.2310961738211321e+04
