julian_date,x,y,z,vx,vy,vz
2451546,-1.7305359754058525e+07,-6.0974291835206605e+07,-3.0812430911995187e+07,3.2491819088881589e+06,-5.6242308553309122e+05,-6.3724056053571741e+05
2451547,-1.4034121719790857e+07,-6.1448285443189181e+07,-3.1404723360255778e+07,3.2917099428846114e+06,-3.8532249005970621e+05,-5.4705095552912785e+05
2451548,-1.0725118703485426e+07,-6.1744486161199205e+07,-3.1905962411245681e+07,3.3247006694805655e+06,-2.0686988295618093e+05,-4.5515000563282130e+05
2451549,-7.3879256683774274e+06,-6.1861639617357105e+07,-3.2314484970095634e+07,3.3480747076878548e+06,-2.7260554411662848e+04,-3.6163379455162393e+05
2451550,-4.0322092843389465e+06,-6.1798687281023778e+07,-3.2628723041649841e+07,3.3617279088533726e+06,1.5330858144529758e+05,-2.6659670468400285e+05
2451551,-6.6775303785575181e+05,-6.1554769668844335e+07,-3.2847202838756926e+07,3.3655306789913196e+06,3.3463580416520091e+05,-1.7013304674542614e+05
2451552,2.6955170024156682e+06,-6.1129232795691691e+07,-3.2968545555869970e+07,3.3593273467781292e+06,5.1651127148659178e+05,-7.2338765229544268e+04
2451553,6.0475058160243742e+06,-6.0521638028221928e+07,-3.2991469897541836e+07,3.3429355903344909e+06,6.9871352113511460e+05,2.6686752436940966e+04
2451554,9.3779225261352342e+06,-5.9731775549595185e+07,-3.2914796480384044e+07,3.3161459450532510e+06,8.8100573777771962e+05,1.2683873288869549e+05
2451555,1.2676253056496736e+07,-5.8759681697427481e+07,-3.2737454258485198e+07,3.2787214253458530e+06,1.0631317302144063e+06,2.2800490722121854e+05
2451556,1.5931732485468497e+07,-5.7605660493391186e+07,-3.2458489156429138e+07,3.2303973057645499e+06,1.2448115610235557e+06,3.3006319921482779e+05
2451557,1.9133317285389971e+07,-5.6270309742041521e+07,-3.2077075131127480e+07,3.1708811220752960e+06,1.4257367681823389e+06,4.3287917279539857e+05
