ephemeris,julian_date,target,center,x,y,z,vx,vy,vz
de405,2415738.0000000000000000,1,0,-3.0736131472138867e+07,-5.5382869461055309e+07,-2.6501499515850466e+07,2.9365803131195842e+06,-1.3395132738946623e+06,-1.0207098661672006e+06
de405,2415739.0000000000000000,1,0,-2.7756086394530144e+07,-5.6638389340889685e+07,-2.7481877224155590e+07,3.0219307380419765e+06,-1.1711219583031284e+06,-9.3966531856021623e+05
de405,2415740.0000000000000000,1,0,-2.4695422290044058e+07,-5.7724343682284519e+07,-2.8380091322091490e+07,3.0978236118611400e+06,-1.0004210402773096e+06,-8.5640393302682810e+05
de405,2415741.0000000000000000,1,0,-2.1563584373659816e+07,-5.8638536994915389e+07,-2.9193987190047171e+07,3.1642801734315967e+06,-8.2763643465571827e+05,-7.7104855595392874e+05
de405,2415742.0000000000000000,1,0,-1.8370007088782310e+07,-5.9378993310691193e+07,-2.9921528552664664e+07,3.2213005635099877e+06,-6.5298180294957140e+05,-6.8371329647707311e+05
de405,2415743.0000000000000000,1,0,-1.5124135679622058e+07,-5.9943945509902112e+07,-3.0560789535698347e+07,3.2688628915917082e+06,-4.7666169752479944e+05,-5.9450510841713275e+05
de405,2415744.0000000000000000,1,0,-1.1835448654792061e+07,-6.0331827754298933e+07,-3.1109948289281473e+07,3.3069223826413741e+06,-2.9887463835727161e+05,-5.0352534451978840e+05
de405,2415745.0000000000000000,1,0,-8.5134810729693677e+06,-6.0541270981011383e+07,-3.1567282160178021e+07,3.3354105834730878e+06,-1.1981616515039200e+05,-4.1087130374181131e+05
de405,2415746.0000000000000000,1,0,-5.1678485980608072e+06,-6.0571101454414405e+07,-3.1931164416942142e+07,3.3542346157865431e+06,6.0318091517942645e+04,-3.1663779355081584e+05
de405,2415747.0000000000000000,1,0,-1.8082722807658468e+06,-6.0420342417300731e+07,-3.2200062554553006e+07,3.3632764699435141e+06,2.4132927512485508e+05,-2.2091873059657344e+05
de405,2415748.0000000000000000,1,0,1.5553959742433135e+06,-6.0088218928388163e+07,-3.2372538229238797e+07,3.3623923407988432e+06,4.2301205769490008e+05,-1.2380880472856830e+05
de405,2415749.0000000000000000,1,0,4.9131473014227599e+06,-5.9574166020681418e+07,-3.2447248900095772e+07,3.3514120146201290e+06,6.0515123532029381e+05,-2.5405233216777167e+04
de405,2415750.0000000000000000,1,0,8.2547891868729703e+06,-5.8877840364912853e+07,-3.2422951282026835e+07,3.3301383247085940e+06,7.8751811377685331e+05,7.4190365795258956e+04
de405,2415751.0000000000000000,1,0,1.1569918281814832e+07,-5.7999135674548239e+07,-3.2298506744762130e+07,3.2983467031782507e+06,9.6986663060225802e+05,1.7486994910976427e+05
de405,2415752.0000000000000000,1,0,1.4847892831649093e+07,-5.6938202143907636e+07,-3.2072888825568017e+07,3.2557848679232704e+06,1.1519291571271277e+06,2.7651683933183068e+05
de405,2415753.0000000000000000,1,0,1.8077804880954862e+07,-5.5695470268896975e+07,-3.1745193058949087e+07,3.2021726976318248e+06,1.3334119211061220e+06,3.7900329357332049e+05
de405,2415754.0000000000000000,1,0,2.1248452475719724e+07,-5.4271679460491717e+07,-3.1314649365369722e+07,3.1372023643933241e+06,1.5139899881002104e+06,4.8218780974420736e+05
de405,2415755.0000000000000000,1,0,2.4348312163433418e+07,-5.2667911923899129e+07,-3.0780637282798935e+07,3.0605388136850409e+06,1.6933017380720933e+06,5.8591212716528669e+05
de405,2415756.0000000000000000,1,0,2.7365512193351246e+07,-5.0885632340131730e+07,-3.0142704369528204e+07,2.9718207060909038e+06,1.8709427734311733e+06,6.8999787556095026e+05
de405,2415757.0000000000000000,1,0,3.0287806947992008e+07,-4.8926733949654453e+07,-2.9400588153705839e+07,2.8706619648554297e+06,2.0464591969234310e+06,7.9424282454981131e+05
de405,2415758.0000000000000000,1,0,3.3102553298412614e+07,-4.6793591696833998e+07,-2.8554242053365070e+07,2.7566541092162207e+06,2.2193402035765778e+06,8.9841668512900581e+05
de405,2415759.0000000000000000,1,0,3.5796689776542544e+07,-4.4489123144643307e+07,-2.7603865738685057e+07,2.6293695962901963e+06,2.3890099421114610e+06,1.0022564161749001e+06
de405,2415760.0000000000000000,1,0,3.8356719705268569e+07,-4.2016857904968180e+07,-2.6549940453119919e+07,2.4883664449052550e+06,2.5548186201344538e+06,1.1054609938137070e+06
de405,2415761.0000000000000000,1,0,4.0768699729109123e+07,-3.9381016341763385e+07,-2.5393269847806692e+07,2.3331944736864907e+06,2.7160328570880145e+06,1.2076856112281624e+06
de405,2415762.0000000000000000,1,0,4.3018235553554215e+07,-3.6586598279557854e+07,-2.4135026908429909e+07,2.1634035528941005e+06,2.8718253333129357e+06,1.3085352931761276e+06
de405,2415763.0000000000000000,1,0,4.5090487137350410e+07,-3.3639482371288665e+07,-2.2776807557153046e+07,1.9785543439851655e+06,3.0212638476734231e+06,1.4075579359799745e+06
de405,2415764.0000000000000000,1,0,4.6970186095361501e+07,-3.0546536624444403e+07,-2.1320691482842900e+07,1.7782320800989266e+06,3.1632999861829970e+06,1.5042368235591252e+06
de405,2415765.0000000000000000,1,0,4.8641668662664585e+07,-2.7315740323563665e+07,-1.9769310675145589e+07,1.5620640197188621e+06,3.2967577272623722e+06,1.5979827276417266e+06
de405,2415766.0000000000000000,1,0,5.0088928239195347e+07,-2.3956317182995081e+07,-1.8125925991699167e+07,1.3297412761831777e+06,3.4203224739014436e+06,1.6881257808859947e+06
de405,2415767.0000000000000000,1,0,5.1295692263653055e+07,-2.0478878970749542e+07,-1.6394511846919931e+07,1.0810457740302256e+06,3.5325312176225684e+06,1.7739074212262088e+06
de405,2415768.0000000000000000,1,0,5.2245528923930481e+07,-1.6895578008337617e+07,-1.4579848743296487e+07,8.1588308912465372e+05,3.6317648113239463e+06,1.8544728504823539e+06
de405,2415769.0000000000000000,1,0,5.2921989943013392e+07,-1.3220265812544741e+07,-1.2687622834025757e+07,5.3432186414610839e+05,3.7162436622058670e+06,1.9288646354904957e+06
de405,2415770.0000000000000000,1,0,5.3308796294001050e+07,-9.4686536416507158e+06,-1.0724530966916600e+07,2.3664031494500802e+05,3.7840285496524605e+06,1.9960183085395845e+06
de405,2415771.0000000000000000,1,0,5.3390074060551777e+07,-5.6584687870731009e+06,-8.6983886711130645e+06,-7.6619994097338087e+04,3.8330287116559804e+06,2.0547610932555976e+06
de405,2415772.0000000000000000,1,0,5.3150647578867249e+07,-1.8095980817611273e+06,-6.6182372744661709e+06,-4.0459348653737636e+05,3.8610197931580120e+06,2.1038151803870033e+06
de405,2415773.0000000000000000,1,0,5.2576396220402621e+07,2.0557927037407358e+06,-4.4944447631835639e+06,-7.4602424809206766e+05,3.8656746481153443e+06,2.1418072785904100e+06
de405,2415774.0000000000000000,1,0,5.1654679385036856e+07,5.9131780397140970e+06,-2.3387931362496195e+06,-1.0991964522833121e+06,3.8446102336055171e+06,2.1672864204651960e+06
de405,2415775.0000000000000000,1,0,5.0374831112665735e+07,9.7356480971674155e+06,-1.6454294557825476e+05,-1.4618655085447023e+06,3.7954537830893514e+06,2.1787521387016284e+06
de405,2415776.0000000000000000,1,0,4.8728720828308806e+07,1.3493961163224138e+07,2.0135363803327307e+06,-1.8311957953873493e+06,3.7159309065457107e+06,2.1746950358762224e+06
de405,2415777.0000000000000000,1,0,4.6711369837408453e+07,1.7156695778564014e+07,4.1791836662761439e+06,-2.2037129259472745e+06,3.6039770185284759e+06,2.1536513225100935e+06
de405,2415778.0000000000000000,1,0,4.4321604222817361e+07,2.0690525767715268e+07,6.3147249589382261e+06,-2.5752804785457570e+06,3.4578713353816192e+06,2.1142719511321848e+06
de405,2415779.0000000000000000,1,0,4.1562714084779575e+07,2.4060639065365296e+07,8.4012286223037951e+06,-2.9411125344238789e+06,3.2763894918527650e+06,2.0554054166923470e+06
de405,2415780.0000000000000000,1,0,3.8443077498283602e+07,2.7231315288375020e+07,1.0418748871677617e+07,-3.2958335494280225e+06,3.0589666822049017e+06,1.9761910993813484e+06
de405,2415781.0000000000000000,1,0,3.4976696729776658e+07,3.0166666574952416e+07,1.2346665615994502e+07,-3.6335953117185063e+06,2.8058585238398877e+06,1.8761573277962245e+06
de405,2415782.0000000000000000,1,0,3.1183586448808588e+07,3.2831531109488145e+07,1.4164121224990444e+07,-3.9482563799693068e+06,2.5182823662491161e+06,1.7553154974957402e+06
de405,2415783.0000000000000000,1,0,2.7089951630324244e+07,3.5192489767490327e+07,1.5850544912530011e+07,-4.2336222356293481e+06,2.1985187020814638e+06,1.6142391980679010e+06
de405,2415784.0000000000000000,1,0,2.2728099192599535e+07,3.7218955539401755e+07,1.7386243673002716e+07,-4.4837349246436451e+06,1.8499520446406766e+06,1.4541161620713447e+06
de405,2415785.0000000000000000,1,0,1.8136043811586160e+07,3.8884266212652043e+07,1.8753026760935448e+07,-4.6931906479138741e+06,1.4770342675324974e+06,1.2767617155699763e+06
de405,2415786.0000000000000000,1,0,1.3356794568709353e+07,4.0166697419824123e+07,1.9934820837367125e+07,-4.8574548646224448e+06,1.0851613652952171e+06,1.0845857372184978e+06
de405,2415787.0000000000000000,1,0,8.4373423946619183e+06,4.1050309646491252e+07,2.0918227566380061e+07,-4.9731396100638546e+06,6.8046610084720701e+05,8.8051077188205102e+05
de405,2415788.0000000000000000,1,0,3.4274035069350628e+06,4.1525551733551241e+07,2.1692976555588201e+07,-5.0382089855807340e+06,2.6954196723312896e+05,6.6784599684533279e+05
de405,2415789.0000000000000000,1,0,-1.6219953912152986e+06,4.1589564819742128e+07,2.2252234788641945e+07,-5.0520868058670536e+06,-1.4087465500429869e+05,4.5012868978550466e+05
de405,2415790.0000000000000000,1,0,-6.6599847737138160e+06,4.1246161531583451e+07,2.2592748138563424e+07,-5.0156539078448750e+06,-5.4423024313090707e+05,2.3095000239725379e+05
de405,2415791.0000000000000000,1,0,-1.1637262900008630e+07,4.0505490055226244e+07,2.2714808676207103e+07,-4.9311386460618889e+06,-9.3445313990778732e+05,1.3783904004769969e+04
de405,2415792.0000000000000000,1,0,-1.6507350621415397e+07,3.9383425036833294e+07,2.2622059904184394e+07,-4.8019188768306235e+06,-1.3061968065674833e+06,-1.9816330654776894e+05
de405,2415793.0000000000000000,1,0,-2.1227615563688710e+07,3.7900751408937566e+07,2.2321167431110028e+07,-4.6322640346684260e+06,-1.6550086035522386e+06,-4.0206995109586016e+05
de405,2415794.0000000000000000,1,0,-2.5760022059642326e+07,3.6082219887491874e+07,2.1821392598717712e+07,-4.4270500130927712e+06,-1.9774175899306561e+06,-5.9557550681700301e+05
de405,2415795.0000000000000000,1,0,-3.0071595397040829e+07,3.3955553576856099e+07,2.1134110291862607e+07,-4.1914776096926779e+06,-2.2709461040891642e+06,-7.7681606976538850e+05
de405,2415796.0000000000000000,1,0,-3.4134616780947506e+07,3.1550475915608719e+07,2.0272310140857086e+07,-3.9308188818554874e+06,-2.5340581617560708e+06,-9.4442317664449569e+05
de405,2415797.0000000000000000,1,0,-3.7926585540273651e+07,2.8897814630657434e+07,1.9250114107140828e+07,-3.6502071561375763e+06,-2.7660621117454055e+06,-1.0974936607681296e+06
de405,2415798.0000000000000000,1,0,-4.1429996457334027e+07,2.6028718272163741e+07,1.8082334960859321e+07,-3.3544777888107621e+06,-2.9669857567559350e+06,-1.2355395267736122e+06
de405,2415799.0000000000000000,1,0,-4.4631983442270719e+07,2.2974004484537467e+07,1.6784091205820769e+07,-3.0480595932056652e+06,-3.1374402135465308e+06,-1.3584265432950163e+06
de405,2415800.0000000000000000,1,0,-4.7523877995536089e+07,1.9763644544221077e+07,1.5370485908887202e+07,-2.7349118442358826e+06,-3.2784853283878239e+06,-1.4663089265247067e+06
de405,2415801.0000000000000000,1,0,-5.0100724245725706e+07,1.6426377841766044e+07,1.3856350403114235e+07,-2.4184989852620955e+06,-3.3915055323650893e+06,-1.5595656779127740e+06
de405,2415802.0000000000000000,1,0,-5.2360783872547686e+07,1.2989442974639516e+07,1.2256049208485812e+07,-2.1017942206776538e+06,-3.4781013635249976e+06,-1.6387422840443095e+06
de405,2415803.0000000000000000,1,0,-5.4305055500749908e+07,9.4784084435737990e+06,1.0583339645183384e+07,-1.7873035317808436e+06,-3.5399989080630857e+06,-1.7044998613610875e+06
de405,2415804.0000000000000000,1,0,-5.5936825201179847e+07,5.9170848404831626e+06,8.8512781977037787e+06,-1.4771027652298182e+06,-3.5789772540876297e+06,-1.7575725600607248e+06
de405,2415805.0000000000000000,1,0,-5.7261258090040296e+07,2.3275010763956569e+06,7.0721653497930812e+06,-1.1728818797257235e+06,-3.5968126616961067e+06,-1.7987331499933710e+06
de405,2415806.0000000000000000,1,0,-5.8285035841327786e+07,-1.2700710800460167e+06,5.2575209915121235e+06,-8.7599189967007074e+05,-3.5952373925104751e+06,-1.8287661530839875e+06
de405,2415807.0000000000000000,1,0,-5.9016041150790878e+07,-4.8570576454121163e+06,3.4180833018578757e+06,-5.8749144014181732e+05,-3.5759108438660959e+06,-1.8484475909053423e+06
de405,2415808.0000000000000000,1,0,-5.9463087618669815e+07,-8.4164993676554374e+06,1.5638250084976228e+06,-3.0819075595921290e+05,-3.5404006424613032e+06,-1.8585303079842925e+06
de405,2415809.0000000000000000,1,0,-5.9635691913322166e+07,-1.1932953837411676e+07,-2.9601803381361533e+05,-3.8692111895109680e+04,-3.4901715438632886e+06,-1.8597338459370132e+06
de405,2415810.0000000000000000,1,0,-5.9543884201945737e+07,-1.5392389608865537e+07,-2.1529100184064107e+06,2.2057410962085924e+05,-3.4265802657666728e+06,-1.8527379294514996e+06
de405,2415811.0000000000000000,1,0,-5.9198052480021901e+07,-1.8782077456873417e+07,-3.9989733073570798e+06,4.6931771703757840e+05,-3.3508746925315894e+06,-1.8381787457636890e+06
de405,2415812.0000000000000000,1,0,-5.8608816428516902e+07,-2.2090482486430090e+07,-5.8269439365556464e+06,7.0736130750827480e+05,-3.2641961885288311e+06,-1.8166473302807813e+06
de405,2415813.0000000000000000,1,0,-5.7786926647179715e+07,-2.5307159686100136e+07,-7.6301263208443057e+06,9.3461685812449479e+05,-3.1675840278304843e+06,-1.7886894976177111e+06
de405,2415814.0000000000000000,1,0,-5.6743185458184727e+07,-2.8422654643610045e+07,-9.4023484725159705e+06,1.1510659256238525e+06,-3.0619811791256792e+06,-1.7548068715838324e+06
de405,2415815.0000000000000000,1,0,-5.5488385880213730e+07,-3.1428410479562048e+07,-1.1137918650628015e+07,1.3567430351310014e+06,-2.9482408759564939e+06,-1.7154586661744413e+06
de405,2415816.0000000000000000,1,0,-5.4033265794372544e+07,-3.4316681565131284e+07,-1.2831584053062644e+07,1.5517218393627340e+06,-2.8271335560733955e+06,-1.6710639517885821e+06
de405,2415817.0000000000000000,1,0,-5.2388474732069291e+07,-3.7080454236319080e+07,-1.4478491932104081e+07,1.7361036520561795e+06,-2.6993538744724547e+06,-1.6220042077028290e+06
de405,2415818.0000000000000000,1,0,-5.0564551094858468e+07,-3.9713374470508128e+07,-1.6074153342992006e+07,1.9100079934319584e+06,-2.5655275877131619e+06,-1.5686260150530390e+06
de405,2415819.0000000000000000,1,0,-4.8571907959053412e+07,-4.2209682325554997e+07,-1.7614409610878695e+07,2.0735648247366252e+06,-2.4262181775295171e+06,-1.5112437862567795e+06
de405,2415820.0000000000000000,1,0,-4.6420825920717746e+07,-4.4564152837192677e+07,-1.9095401514343407e+07,2.2269081891104016e+06,-2.2819331341441441e+06,-1.4501424589698969e+06
de405,2415821.0000000000000000,1,0,-4.4121451699887417e+07,-4.6772043011118069e+07,-2.0513541124522883e+07,2.3701710146419876e+06,-2.1331298580284244e+06,-1.3855801071564958e+06
de405,2415822.0000000000000000,1,0,-4.1683801448919900e+07,-4.8829044519433379e+07,-2.1865486201148257e+07,2.5034808710842342e+06,-1.9802211663950484e+06,-1.3177904402632967e+06
de405,2415823.0000000000000000,1,0,-3.9117767902101606e+07,-5.0731241707680486e+07,-2.3148117024955176e+07,2.6269565036513708e+06,-1.8235804101086813e+06,-1.2469851751709548e+06
de405,2415824.0000000000000000,1,0,-3.6433130665852413e+07,-5.2475074531497583e+07,-2.4358515535895072e+07,2.7407049954237565e+06,-1.6635462200506541e+06,-1.1733562756467608e+06
de405,2415825.0000000000000000,1,0,-3.3639569084848955e+07,-5.4057306065741427e+07,-2.5493946645150449e+07,2.8448194342690674e+06,-1.5004269109092548e+06,-1.0970780613305552e+06
de405,2415826.0000000000000000,1,0,-3.0746677232733671e+07,-5.5474994259999223e+07,-2.6551841593766712e+07,2.9393769811373428e+06,-1.3345045761472469e+06,-1.0183091935507964e+06
de405,2415827.0000000000000000,1,0,-2.7763980670036823e+07,-5.6725467650107287e+07,-2.7529783240001641e+07,3.0244372544746590e+06,-1.1660389114825421e+06,-9.3719454904192977e+05
de405,2415828.0000000000000000,1,0,-2.4700954689374305e+07,-5.7806304773784354e+07,-2.8425493169994637e+07,3.1000409607322938e+06,-9.9527080633195152e+05,-8.5386699534717738e+05
de405,2415829.0000000000000000,1,0,-2.1567043831343543e+07,-5.8715317078589387e+07,-2.9236820541183237e+07,3.1662087139332616e+06,-8.2242574385595543e+05,-7.6844908367562119e+05
de405,2415830.0000000000000000,1,0,-1.8371682505874000e+07,-5.9450535151415341e+07,-2.9961732584450498e+07,3.2229399983894462e+06,-6.4771705091025296e+05,-6.8105467649668234e+05
de405,2415831.0000000000000000,1,0,-1.5124316594761923e+07,-6.0010198140267998e+07,-3.0598306708907083e+07,3.2702122383123734e+06,-4.7134903965810238e+05,-5.9179052839799249e+05
de405,2415832.0000000000000000,1,0,-1.1834425943036566e+07,-6.0392746281050459e+07,-3.1144724172304988e+07,3.3079799465792770e+06,-2.9352008304727875e+05,-5.0075783985872637e+05
de405,2415833.0000000000000000,1,0,-8.5115476706304625e+06,-6.0596816484564707e+07,-3.1599265300292369e+07,3.3361739326355569e+06,-1.1442566696739841e+05,-4.0805380472000974e+05
de405,2415834.0000000000000000,1,0,-5.1653002521983329e+06,-6.0621240982174598e+07,-3.1960306259102419e+07,3.3547005567553388e+06,6.5738537208951006e+04,-3.1377317336101551e+05
de405,2415835.0000000000000000,1,0,-1.8054083221678864e+06,-6.0465049072866105e+07,-3.2226317408959907e+07,3.3634410249605803e+06,2.4677353475893097e+05,-2.1800985498705960e+05
de405,2415836.0000000000000000,1,0,1.5582718357874192e+06,-6.0127472060165115e+07,-3.2395863289686840e+07,3.3622507261390849e+06,4.2847375784165919e+05,-1.2085858406040842e+05
de405,2415837.0000000000000000,1,0,4.9157261610178594e+06,-5.9607951514931828e+07,-3.2467604315941360e+07,3.3509586206430006e+06,6.1062365522150393e+05,-2.2416677795698684e+04
de405,2415838.0000000000000000,1,0,8.2567561095718099e+06,-5.8906151049834065e+07,-3.2440300287512030e+07,3.3293666982606989e+06,7.9299407046590827e+05,7.7214086176669443e+04
de405,2415839.0000000000000000,1,0,1.1570951451651072e+07,-5.8021971843652740e+07,-3.2312815850406758e+07,3.2972495333461044e+06,9.7533835489162523e+05,1.7792544040030873e+05
de405,2415840.0000000000000000,1,0,1.4847662688658291e+07,-5.6955572208731532e+07,-3.2084128077407200e+07,3.2543539765241155e+06,1.1573881586538195e+06,2.7960041210942314e+05
de405,2415841.0000000000000000,1,0,1.8075973251806695e+07,-5.5707391552922733e+07,-3.1753336372552752e+07,3.2003990362985372e+06,1.3388488405336423e+06,3.8211088438359130e+05
de405,2415842.0000000000000000,1,0,2.1244671705715410e+07,-5.4278179148112148e+07,-3.1319674942838967e+07,3.1350760206773588e+06,1.5193944344998584e+06,4.8531489358197490e+05
de405,2415843.0000000000000000,1,0,2.4342224260380346e+07,-5.2669028180251427e+07,-3.0782528122290302e+07,3.0580490292919404e+06,1.6986621094638270e+06,5.8905361969626357e+05
de405,2415844.0000000000000000,1,0,2.7356747997347370e+07,-5.0881415619649239e+07,-3.0141448878301088e+07,2.9689559112020754e+06,1.8762460584783033e+06,6.9314802360131859e+05
de405,2415845.0000000000000000,1,0,3.0275985345598239e+07,-4.8917248513146684e+07,-2.9396180877198927e+07,2.8674098335057120e+06,2.0516907558796620e+06,7.9739508327135222e+05
de405,2415846.0000000000000000,1,0,3.3087280505253471e+07,-4.6778917358700223e+07,-2.8546684534344707e+07,2.7530016419184166e+06,2.2244835268241535e+06,9.0156358045878459e+05
de405,2415847.0000000000000000,1,0,3.5777558719273604e+07,-4.4469357273286976e+07,-2.7593167522006411e+07,2.6253032375531159e+06,2.3940463850675328e+06,1.0053893909413362e+06
de405,2415848.0000000000000000,1,0,3.8333309542329617e+07,-4.1992117700369999e+07,-2.6536120252999160e+07,2.4838722450035196e+06,2.5597271140220254e+06,1.1085702363970841e+06
de405,2415849.0000000000000000,1,0,4.0740575560007319e+07,-3.9351441414157972e+07,-2.5376356895569116e+07,2.3282583060190547e+06,2.7207895961763575e+06,1.2107598658600280e+06
de405,2415850.0000000000000000,1,0,4.2984948378855646e+07,-3.6552353551786438e+07,-2.4115062499258351e+07,2.1580114005027353e+06,2.8764034408694841e+06,1.3115616516742206e+06
de405,2415851.0000000000000000,1,0,4.5051574146336377e+07,-3.3600761324054681e+07,-2.2753846814110462e+07,1.9726926712449559e+06,3.0256330252094129e+06,1.4105216117015919e+06
de405,2415852.0000000000000000,1,0,4.6925171375585638e+07,-3.0503564897575177e+07,-2.1294805354968391e+07,1.7718883081316119e+06,3.1674261538305697e+06,1.5071209098308017e+06
de405,2415853.0000000000000000,1,0,4.8590064445436515e+07,-2.7268779676442660e+07,-1.9740588183171924e+07,1.5552271265174493e+06,3.3006026675383598e+06,1.6007679450292632e+06
de405,2415854.0000000000000000,1,0,5.0030236817062043e+07,-2.3905669802280135e+07,-1.8094476729193307e+07,1.3224025444423261e+06,3.4238434969622241e+06,1.6907902205846573e+06
de405,2415855.0000000000000000,1,0,5.1229408739580333e+07,-2.0424892091766652e+07,-1.6360468735500110e+07,1.0731997107381683e+06,3.5356808736602478e+06,1.7764262957711795e+06
de405,2415856.0000000000000000,1,0,5.2171144975803904e+07,-1.6838648786328759e+07,-1.4543371026928643e+07,8.0752854033310688e+05,3.6344906852047048e+06,1.8568182680940530e+06
de405,2415857.0000000000000000,1,0,5.2838998809077926e+07,-1.3160846339298617e+07,-1.2648899277976394e+07,5.2546334493583813e+05,3.7184882968696943e+06,1.9310054208219200e+06
de405,2415858.0000000000000000,1,0,5.3216699201509371e+07,-9.4072559500684720e+06,-1.0683783200372510e+07,2.2728956703959324e+05,3.7857295579599994e+06,1.9979199004123902e+06
de405,2415859.0000000000000000,1,0,5.3288388326175034e+07,-5.5956696194689022e+06,-8.6558745774756037e+06,-8.6442218102974672e+04,3.8341191505829184e+06,2.0563855589668574e+06
de405,2415860.0000000000000000,1,0,5.3038916598429166e+07,-1.7460431167682004e+06,-6.5742542889556326e+06,-4.1485543478020729e+05,3.8614288880592203e+06,2.1051213957784055e+06
de405,2415861.0000000000000000,1,0,5.2454201528283529e+07,2.1193855643588640e+06,-4.4493328835374741e+06,-7.5668103066203767e+05,3.8653289657248240e+06,2.1427513321767556e+06
de405,2415862.0000000000000000,1,0,5.1521654889419921e+07,5.9760168245940581e+06,-2.2929373903426649e+06,-1.1101878485934271e+06,3.8434354066878590e+06,2.1678223066350445e+06
de405,2415863.0000000000000000,1,0,5.0230679490041487e+07,9.7968669597697277e+06,-1.1837499344541412e+05,-1.4731138716463232e+06,3.7933768819230516e+06,2.1788328065158864e+06
de405,2415864.0000000000000000,1,0,4.8573231878752396e+07,1.3552623301582612e+07,2.0595378963143695e+06,-1.8426042673530784e+06,3.7128835261397045e+06,2.1742738525416944e+06
de405,2415865.0000000000000000,1,0,4.6544440354884639e+07,1.7211799810193159e+07,4.2244944592631375e+06,-2.2151642443368873e+06,3.5998990986695215e+06,2.1526839897905653e+06
de405,2415866.0000000000000000,1,0,4.4143258625033073e+07,2.0741016267877586e+07,6.3587785804395285e+06,-2.5866367105501331e+06,3.4527156476668031e+06,2.1127188745447509e+06
de405,2415867.0000000000000000,1,0,4.1373124692631684e+07,2.4105421855917655e+07,8.4434225190866068e+06,-2.9522161047486640e+06,3.2701266124191675e+06,2.0532344687441145e+06
de405,2415868.0000000000000000,1,0,3.8242582993785933e+07,2.7269277814061921e+07,1.0458453349763252e+07,-3.3065099079594743e+06,3.0515901275455030e+06,1.9733806405386149e+06
de405,2415869.0000000000000000,1,0,3.4765817014548212e+07,3.0196703306425426e+07,1.2383235864311785e+07,-3.6436574948778539e+06,2.7973895780693204e+06,1.8726992596991525e+06
de405,2415870.0000000000000000,1,0,3.0963031953456789e+07,3.2852573374368928e+07,1.4196912281795809e+07,-3.9575115403333139e+06,2.5087740026882607e+06,1.7512180372490913e+06
de405,2415871.0000000000000000,1,0,2.6860625176122352e+07,3.5203538776088148e+07,1.5878929113393437e+07,-4.2418799505741354e+06,2.1880579413645067e+06,1.6095290025897203e+06
de405,2415872.0000000000000000,1,0,2.2491088852887977e+07,3.7219116726569653e+07,1.7409629738594558e+07,-4.4908167761592828e+06,1.8386601376811482e+06,1.4488394229708391e+06
de405,2415873.0000000000000000,1,0,1.7892605888694875e+07,3.8872782484138250e+07,1.8770879328563705e+07,-4.6989402517946940e+06,1.4650642719680183e+06,1.2709839086463412e+06
de405,2415874.0000000000000000,1,0,1.3108326749151798e+07,4.0142978605721541e+07,1.9946678989059180e+07,-4.8617472980827419e+06,1.0726929945058681e+06,1.0783898526452861e+06
de405,2415875.0000000000000000,1,0,8.1853482455239203e+06,4.1013955537017435e+07,2.0923720830606595e+07,-4.9758891209324067e+06,6.6769811986652785e+05,8.7399405536150245e+05
de405,2415876.0000000000000000,1,0,3.1734505391223514e+06,4.1476366549353890e+07,2.1691837003865972e+07,-5.0393740107320687e+06,2.5668280741210189e+05,6.6111545936537185e+05
de405,2415877.0000000000000000,1,0,-1.8763210532501922e+06,4.1527561803779669e+07,2.2244304209413953e+07,-5.0516716728700250e+06,-1.5361708828670229e+05,4.4329584116561100e+05
de405,2415878.0000000000000000,1,0,-6.9131236825986002e+06,4.1171557404570900e+07,2.2577979793201338e+07,-5.0137070722748740e+06,-5.5665846770258073e+05,2.2412538180292927e+05
de405,2415879.0000000000000000,1,0,-1.1887724208722480e+07,4.0418690156029887e+07,2.2693263729410455e+07,-4.9277478163042152e+06,-9.4638867623567290e+05,7.0719902452661190e+03
de405,2415880.0000000000000000,1,0,-1.6753747877827927e+07,3.9285000874698065e+07,2.2593899163570534e+07,-4.7972037832057262e+06,-1.3174866760614170e+06,-2.0466831852434293e+05
de405,2415881.0000000000000000,1,0,-2.1468694503203377e+07,3.7791412940011539e+07,2.2286639435950369e+07,-4.6263678293491406e+06,-1.6655293479161495e+06,-4.0828719239427766e+05
de405,2415882.0000000000000000,1,0,-2.5994679540221415e+07,3.5962785033872858e+07,2.1780819313544203e+07,-4.4201303169694841e+06,-1.9870767926343856e+06,-6.0143917961544765e+05
de405,2415883.0000000000000000,1,0,-3.0298889578788251e+07,3.3826917361049540e+07,2.1087871682742454e+07,-4.1836980822843960e+06,-2.2796817074050433e+06,-7.8227596069743962e+05
de405,2415884.0000000000000000,1,0,-3.4353769411615178e+07,3.1413581179841734e+07,2.0220828775693331e+07,-3.9223419452140029e+06,-2.5418360721655861e+06,-9.4944413604697213e+05
de405,2415885.0000000000000000,1,0,-3.8136977700007364e+07,2.8753625769192990e+07,1.9193840683493853e+07,-3.6411882257718430e+06,-2.7728726642825301e+06,-1.1020543157380833e+06
de405,2415886.0000000000000000,1,0,-4.1631159338967457e+07,2.5878198838765796e+07,1.8021735385757826e+07,-3.3450611125589455e+06,-2.9728395855730865e+06,-1.2396305097664564e+06
de405,2415887.0000000000000000,1,0,-4.4823585742736250e+07,2.2818099030666392e+07,1.6719635581468677e+07,-3.0383756072581816e+06,-3.1423639866973697e+06,-1.3620484902489844e+06
