julian_date,x,y,z,vx,vy,vz
2451546,-1.4779455788309052e+09,-4.1861449685581574e+09,-8.6106763468820655e+08,4.5391513191292714e+05,-1.6965174268207935e+05,-1.8970520186507591e+05
2451547,-1.4774916557735708e+09,-4.1863145978479362e+09,-8.6125733527168679e+08,4.5393098186664627e+05,-1.6960683679355105e+05,-1.8969596480203260e+05
2451548,-1.4770377168689504e+09,-4.1864841822315817e+09,-8.6144702661722386e+08,4.5394682648478309e+05,-1.6956193041579085e+05,-1.8968672597872416e+05
2451549,-1.4765837621223798e+09,-4.1866537217086048e+09,-8.6163670872305763e+08,4.5396266576736601e+05,-1.6951702354967259e+05,-1.8967748539542829e+05
2451550,-1.4761297915391943e+09,-4.1868232162785182e+09,-8.6182638158742821e+08,4.5397849971442291e+05,-1.6947211619607010e+05,-1.8966824305242280e+05
2451551,-1.4756758051247294e+09,-4.1869926659408350e+09,-8.6201604520857596e+08,4.5399432832598255e+05,-1.6942720835585715e+05,-1.8965899894998537e+05
2451552,-1.4752218028843207e+09,-4.1871620706950684e+09,-8.6220569958474171e+08,4.5401015160207346e+05,-1.6938230002990755e+05,-1.8964975308839389e+05
2451553,-1.4747677848233037e+09,-4.1873314305407329e+09,-8.6239534471416652e+08,4.5402596954272443e+05,-1.6933739121909518e+05,-1.8964050546792604e+05
2451554,-1.4743137509470139e+09,-4.1875007454773450e+09,-8.6258498059509146e+08,4.5404178214796440e+05,-1.6929248192429377e+05,-1.8963125608885978e+05
2451555,-1.4738597012607863e+09,-4.1876700155044208e+09,-8.6277460722575808e+08,4.5405758941782254e+05,-1.6924757214637718e+05,-1.8962200495147289e+05
2451556,-1.4734056357699566e+09,-4.1878392406214771e+09,-8.6296422460440838e+08,4.5407339135232795e+05,-1.6920266188621923e+05,-1.8961275205604330e+05
2451557,-1.4729515544798601e+09,-4.1880084208280325e+09,-8.6315383272928429e+08,4.5408918795151013e+05,-1.6915775114469367e+05,-1.8960349740284891e+05
2451558,-1.4724974573958321e+09,-4.1881775561236062e+09,-8.6334343159862816e+08,4.5410497921539861e+05,-1.6911283992267438e+05,-1.8959424099216770e+05
2451559,-1.4720433445232077e+09,-4.1883466465077181e+09,-8.6353302121068287e+08,4.5412076514402300e+05,-1.6906792822103511e+05,-1.8958498282427766e+05
2451560,-1.4715892158673224e+09,-4.1885156919798889e+09,-8.6372260156369114e+08,4.5413654573741328e+05,-1.6902301604064973e+05,-1.8957572289945668e+05
2451561,-1.4711350714335113e+09,-4.1886846925396399e+09,-8.6391217265589619e+08,4.5415232099559950e+05,-1.6897810338239200e+05,-1.8956646121798293e+05
2451562,-1.4706809112271094e+09,-4.1888536481864944e+09,-8.6410173448554158e+08,4.5416809091861168e+05,-1.6893319024713573e+05,-1.8955719778013427e+05
2451563,-1.4702267352534523e+09,-4.1890225589199758e+09,-8.6429128705087113e+08,4.5418385550648015e+05,-1.6888827663575477e+05,-1.8954793258618904e+05
2451564,-1.4697725435178750e+09,-4.1891914247396078e+09,-8.6448083035012877e+08,4.5419961475923553e+05,-1.6884336254912283e+05,-1.8953866563642511e+05
