julian_date,x,y,z,vx,vy,vz
2451546,2.0707037298582006e+08,1.8791214287536368e+06,-4.7222555446530767e+06,7.8405199056663536e+04,2.0654051386915327e+06,9.4524696432363370e+05
2451547,2.0713735824033058e+08,3.9443649281095602e+06,-3.7767739704199103e+06,5.5568506097567377e+04,2.0650441499400847e+06,9.4569880122565839e+05
2451548,2.0718151690965283e+08,6.0091344062185176e+06,-2.8308926772460849e+06,3.2752547479285862e+04,2.0644571953489764e+06,9.4604643365516246e+05
2451549,2.0720287128162232e+08,8.0732042017031563e+06,-1.8847157719605574e+06,9.9604272604643502e+03,2.0636448908356545e+06,9.4629006018592231e+05
2451550,2.0720144673920232e+08,1.0136349290004505e+07,-9.3834715299037611e+05,-1.2804768500148444e+04,2.0626078940413485e+06,9.4642989901590592e+05
2451551,2.0717727174207157e+08,1.2198345324868914e+07,8.1095091660376638e+03,-3.5539972566504846e+04,2.0613469038548113e+06,9.4646618777107901e+05
2451552,2.0713037780739647e+08,1.4258968679351050e+07,9.5455079126568162e+05,-5.8242137332144455e+04,2.0598626599207565e+06,9.4639918330176210e+05
2451553,2.0706079948980510e+08,1.6317996486317903e+07,1.9008735364404821e+06,-8.0908235610776566e+04,2.0581559421334851e+06,9.4622916147175315e+05
2451554,2.0696857436057857e+08,1.8375206678439174e+07,2.8469748731024000e+06,-1.0353526141019216e+05,2.0562275701162012e+06,9.4595641694043600e+05
2451555,2.0685374298607701e+08,2.0430378027650081e+07,3.7927522336272309e+06,-1.2612023068915890e+05,2.0540784026865177e+06,9.4558126293809689e+05
2451556,2.0671634890541747e+08,2.2483290184072960e+07,4.7381033728104243e+06,-1.4866018209697114e+05,2.0517093373086764e+06,9.4510403103467508e+05
2451557,2.0655643860742086e+08,2.4533723714384656e+07,5.6829263860884551e+06,-1.7115217769534755e+05,2.0491213095329872e+06,9.4452507090217806e+05
2451558,2.0637406150684616e+08,2.6581460139617175e+07,6.6271197275195569e+06,-1.9359330366238736e+05,2.0463152924230203e+06,9.4384475007099519e+05
2451559,2.0616926991992947e+08,2.8626281972379655e+07,7.5705822275177967e+06,-2.1598067097831768e+05,2.0432922959710762e+06,9.4306345368034067e+05
2451560,2.0594211903924692e+08,3.0667972753490128e+07,8.5132131103347689e+06,-2.3831141609278176e+05,2.0400533665024654e+06,9.4218158422306937e+05
2451561,2.0569266690791908e+08,3.2706317088006221e+07,9.4549120112833921e+06,-2.6058270157344051e+05,2.0365995860691357e+06,9.4119956128509983e+05
2451562,2.0542097439317685e+08,3.4741100680644356e+07,1.0395578993698519e+07,-2.8279171673567680e+05,2.0329320718331791e+06,9.4011782127968874e+05
2451563,2.0512710515930653e+08,3.6772110370577648e+07,1.1335114565629367e+07,-3.0493567825321411e+05,2.0290519754407646e+06,9.3893681717679824e+05
2451564,2.0481112563999444e+08,3.8799134165603153e+07,1.2273419696258944e+07,-3.2701183074948046e+05,2.0249604823870340e+06,9.3765701822779898e+05
2451565,2.0447310501008937e+08,4.0821961275669731e+07,1.3210395832045969e+07,-3.4901744736956770e+05,2.0206588113724983e+06,9.3627890968575340e+05
2451566,2.0411311515680328e+08,4.2840382145758264e+07,1.4145944912584942e+07,-3.7094983033265721e+05,2.0161482136514806e+06,9.3480299252152583e+05
2451567,2.0373123065036908e+08,4.4854188488106586e+07,1.5079969386180364e+07,-3.9280631146480411e+05,2.0114299723731403e+06,9.3322978313595813e+05
